timestamp,coin,price
2025-08-29 09:20:06,XRP-USD,2.84315
2025-08-29 09:20:16,BTC-USD,108675.655
2025-08-29 09:20:16,ETH-USD,4296.165
2025-08-29 09:20:16,SOL-USD,209.665
2025-08-29 09:20:17,TOSHI-USD,0.0006061
2025-08-29 09:20:17,DOGE-USD,0.21472
2025-08-29 09:20:17,CRO-USD,0.2899
2025-08-29 09:20:18,VET-USD,0.024425
2025-08-29 09:20:18,PENGU-USD,0.0295
2025-08-29 09:20:19,TURBO-USD,0.0038845
2025-08-29 09:20:19,XRP-USD,2.84295
2025-08-29 09:20:28,BTC-USD,108654.75
2025-08-29 09:20:28,ETH-USD,4298.1
2025-08-29 09:20:29,SOL-USD,209.855
2025-08-29 09:20:29,TOSHI-USD,0.0006065
2025-08-29 09:20:29,DOGE-USD,0.21472
2025-08-29 09:20:30,CRO-USD,0.29115
2025-08-29 09:20:30,VET-USD,0.024425
2025-08-29 09:20:31,PENGU-USD,0.02955
2025-08-29 09:20:31,TURBO-USD,0.003894
2025-08-29 09:20:31,XRP-USD,2.84505
2025-08-29 09:20:41,BTC-USD,108698.765
2025-08-29 09:20:41,ETH-USD,4302.955
2025-08-29 09:20:41,SOL-USD,210.27
2025-08-29 09:20:42,TOSHI-USD,0.0006065
2025-08-29 09:20:42,DOGE-USD,0.21511
2025-08-29 09:20:42,CRO-USD,0.2909
2025-08-29 09:20:43,VET-USD,0.024425
2025-08-29 09:20:43,PENGU-USD,0.02955
2025-08-29 09:20:44,TURBO-USD,0.003896
2025-08-29 09:20:44,XRP-USD,2.84825
timestamp,coin,price
2025-09-03 13:12:02,BTC-USD,112499.705
2025-09-03 13:12:03,ETH-USD,4474.595
2025-09-03 13:12:03,SOL-USD,211.05
2025-09-03 13:12:04,TOSHI-USD,0.00059085
2025-09-03 13:12:04,DOGE-USD,0.2196
2025-09-03 13:12:04,CRO-USD,0.2775
2025-09-03 13:12:05,VET-USD,0.024035
2025-09-03 13:12:05,PENGU-USD,0.030955
2025-09-03 13:12:06,TURBO-USD,0.003924
2025-09-03 13:12:06,XRP-USD,2.86295
2025-09-03 13:12:15,BTC-USD,112474.185
2025-09-03 13:12:16,ETH-USD,4474.595
2025-09-03 13:12:16,SOL-USD,210.99
2025-09-03 13:12:16,TOSHI-USD,0.00059085
2025-09-03 13:12:17,DOGE-USD,0.2196
2025-09-03 13:12:17,CRO-USD,0.2775
2025-09-03 13:12:18,VET-USD,0.024035
2025-09-03 13:12:18,PENGU-USD,0.03095
2025-09-03 13:12:18,TURBO-USD,0.003922
2025-09-03 13:12:19,XRP-USD,2.86295
timestamp,coin,price
2025-09-03 13:33:35,BTC-USD,112068.795
2025-09-03 13:33:35,ETH-USD,4468.89
2025-09-03 13:33:35,SOL-USD,210.1
2025-09-03 13:33:36,TOSHI-USD,0.000591
2025-09-03 13:33:36,DOGE-USD,0.21911
2025-09-03 13:33:37,CRO-USD,0.27815
2025-09-03 13:33:37,VET-USD,0.023985
2025-09-03 13:33:37,PENGU-USD,0.03093
2025-09-03 13:33:38,TURBO-USD,0.003912
2025-09-03 13:33:38,XRP-USD,2.85685
2025-09-03 13:33:48,BTC-USD,112096.05
2025-09-03 13:33:48,ETH-USD,4471.065
2025-09-03 13:33:48,SOL-USD,210.285
2025-09-03 13:33:49,TOSHI-USD,0.000591
2025-09-03 13:33:49,DOGE-USD,0.21911
2025-09-03 13:33:49,CRO-USD,0.27805
