timestamp,coin,price
Mon-08-18-2025 12:29:14,BTC-USD,116734.415
Mon-08-18-2025 12:29:14,ETH-USD,4357.975
Mon-08-18-2025 12:29:14,SOL-USD,184.55
Mon-08-18-2025 12:29:14,TOSHI-USD,0.0006738
Mon-08-18-2025 12:29:14,DOGE-USD,0.22413
Mon-08-18-2025 12:29:14,CRO-USD,0.1476
Mon-08-18-2025 12:29:15,VET-USD,0.02389
Mon-08-18-2025 12:29:15,PENGU-USD,0.031895
Mon-08-18-2025 12:29:15,TURBO-USD,0.004266
Mon-08-18-2025 12:29:16,XRP-USD,3.0512

Mon-08-18-2025 12:29:25,BTC-USD,116736.535
Mon-08-18-2025 12:29:25,ETH-USD,4360.755
Mon-08-18-2025 12:29:25,SOL-USD,184.65
Mon-08-18-2025 12:29:25,TOSHI-USD,0.0006738
Mon-08-18-2025 12:29:25,DOGE-USD,0.22414
Mon-08-18-2025 12:29:26,CRO-USD,0.1476
Mon-08-18-2025 12:29:26,VET-USD,0.023905
Mon-08-18-2025 12:29:26,PENGU-USD,0.031895
Mon-08-18-2025 12:29:26,TURBO-USD,0.004269
Mon-08-18-2025 12:29:26,XRP-USD,3.05155

Mon-08-18-2025 12:29:35,BTC-USD,116655.11
Mon-08-18-2025 12:29:36,ETH-USD,4356.895
Mon-08-18-2025 12:29:36,SOL-USD,184.44
Mon-08-18-2025 12:29:36,TOSHI-USD,0.0006738
Mon-08-18-2025 12:29:36,DOGE-USD,0.22389
Mon-08-18-2025 12:29:36,CRO-USD,0.1476
Mon-08-18-2025 12:29:37,VET-USD,0.023905
Mon-08-18-2025 12:29:37,PENGU-USD,0.031875
Mon-08-18-2025 12:29:37,TURBO-USD,0.004264
Mon-08-18-2025 12:29:37,XRP-USD,3.04875

Mon-08-18-2025 12:29:46,BTC-USD,116655.11
Mon-08-18-2025 12:29:46,ETH-USD,4358.78
Mon-08-18-2025 12:29:47,SOL-USD,184.35
Mon-08-18-2025 12:29:47,TOSHI-USD,0.0006738
Mon-08-18-2025 12:29:47,DOGE-USD,0.223975
Mon-08-18-2025 12:29:47,CRO-USD,0.1476
Mon-08-18-2025 12:29:47,VET-USD,0.02389
Mon-08-18-2025 12:29:48,PENGU-USD,0.03187
Mon-08-18-2025 12:29:48,TURBO-USD,0.004264
Mon-08-18-2025 12:29:48,XRP-USD,3.0483

Mon-08-18-2025 12:29:57,BTC-USD,116645.57
Mon-08-18-2025 12:29:57,ETH-USD,4358.78
Mon-08-18-2025 12:29:58,SOL-USD,184.35
Mon-08-18-2025 12:29:58,TOSHI-USD,0.0006738
Mon-08-18-2025 12:29:58,DOGE-USD,0.223975
Mon-08-18-2025 12:29:58,CRO-USD,0.14755
Mon-08-18-2025 12:29:58,VET-USD,0.02389
Mon-08-18-2025 12:29:59,PENGU-USD,0.03187
